STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72223599999,2000-01-01,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",61.1,24,59.1,24,1019.8,21,999.9,0,7.4,24,4.5,24,8.9,999.9,71.6,*,55.4,*,0.01,G,999.9,100000
72223599999,2000-01-02,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",63.0,24,61.8,24,1021.4,21,999.9,0,4.1,24,6.1,24,13.0,999.9,71.6,*,51.8,*,0.01,G,999.9,100000
72223599999,2000-01-03,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",65.8,24,64.6,24,1018.0,22,999.9,0,4.1,24,8.3,24,11.1,999.9,69.8,*,62.6,*,0.0,G,999.9,100000
72223599999,2000-01-04,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",60.1,22,49.8,22,1018.2,21,999.9,0,7.9,22,10.4,21,21.0,28.0,72.0, ,48.9, ,0.01,A,999.9,10000
72223599999,2000-01-05,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",42.9,22,29.4,22,1027.6,22,999.9,0,10.0,22,10.7,22,20.0,25.1,53.6,*,33.8,*,0.0,I,999.9,0
72223599999,2000-01-06,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",39.5,21,32.5,21,1028.0,21,999.9,0,9.9,21,3.9,20,6.0,999.9,57.2,*,30.2,*,0.0,I,999.9,0
72223599999,2000-01-07,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",47.8,17,34.6,17,1028.8,17,999.9,0,9.5,17,6.6,17,12.0,999.9,62.6,*,35.6,*,0.0,I,999.9,0
72223599999,2000-01-08,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",55.8,20,42.4,20,1024.3,20,999.9,0,10.0,20,6.1,18,8.9,999.9,69.8,*,44.6,*,0.0,I,999.9,0
72223599999,2000-01-09,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",65.1,15,64.0,15,1017.4,10,999.9,0,6.6,15,6.1,15,8.9,16.9,73.4,*,60.8,*,0.01,G,999.9,110000
72223599999,2000-01-10,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",65.0,14,59.0,14,1013.6,13,999.9,0,9.6,14,7.2,13,13.0,20.0,69.8,*,59.0,*,0.0,G,999.9,10000
72223599999,2000-01-11,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",59.8,24,54.6,24,1019.5,24,999.9,0,9.2,24,4.8,19,9.9,999.9,73.9, ,51.1, ,0.01,G,999.9,0
72223599999,2000-01-12,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",60.7,24,57.8,24,1022.3,23,999.9,0,7.9,24,4.9,22,9.9,999.9,69.8,*,46.4,*,0.02,G,999.9,100000
72223599999,2000-01-13,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",67.2,24,62.1,24,1023.5,19,999.9,0,8.6,24,6.6,23,18.1,25.1,80.1, ,60.1, ,0.01,G,999.9,100000
72223599999,2000-01-14,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",52.2,24,26.2,24,1035.5,24,999.9,0,10.0,24,12.3,24,16.9,21.0,66.9, ,42.1, ,0.0,G,999.9,0
72223599999,2000-01-15,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",51.1,22,33.8,22,1037.3,22,999.9,0,10.0,22,9.8,21,13.0,999.9,63.0, ,45.0, ,0.0,I,999.9,0
72223599999,2000-01-16,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",54.0,24,48.6,24,1032.6,24,999.9,0,9.0,24,3.6,23,9.9,999.9,68.0, ,42.1, ,0.0,I,999.9,0
72223599999,2000-01-17,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",56.8,24,51.7,24,1027.8,24,999.9,0,6.9,24,2.9,22,11.1,999.9,71.6,*,44.6,*,0.01,G,999.9,100000
72223599999,2000-01-18,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",63.6,24,56.8,24,1022.1,24,999.9,0,9.9,24,6.5,22,13.0,18.1,75.2,*,51.8,*,0.0,G,999.9,0
72223599999,2000-01-19,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",64.5,24,61.2,24,1016.9,19,999.9,0,8.5,24,5.7,21,11.1,19.0,73.4,*,60.8,*,0.0,H,999.9,10000
72223599999,2000-01-20,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",60.1,24,46.4,24,1015.2,23,999.9,0,10.0,24,13.8,24,21.0,27.0,68.0, ,51.1, ,0.01,B,999.9,10000
72223599999,2000-01-21,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",41.7,24,19.5,24,1023.5,24,999.9,0,10.0,24,9.6,24,13.0,999.9,52.0, ,32.0, ,0.0,A,999.9,0
72223599999,2000-01-22,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",51.9,24,37.9,24,1019.6,22,999.9,0,10.0,24,8.5,23,14.0,999.9,62.6,*,37.4,*,0.0,I,999.9,0
72223599999,2000-01-23,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",62.3,24,60.6,24,1013.5,23,999.9,0,8.1,24,5.2,19,9.9,999.9,68.0,*,57.2,*,0.26,G,999.9,110000
72223599999,2000-01-24,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",48.3,24,43.1,24,1014.9,21,999.9,0,7.3,24,13.7,24,22.9,28.0,59.0, ,42.1, ,0.38,G,999.9,110000
72223599999,2000-01-25,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",38.6,23,22.2,23,1017.4,23,999.9,0,10.0,23,10.3,23,14.0,999.9,50.0, ,30.0, ,0.0,G,999.9,0
72223599999,2000-01-26,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",35.9,24,19.2,24,1021.9,24,999.9,0,10.0,24,11.0,24,14.0,15.0,42.8,*,26.6,*,0.0,I,999.9,0
72223599999,2000-01-27,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",38.4,23,17.6,23,1026.7,23,999.9,0,10.0,23,8.3,22,13.0,999.9,44.6,*,33.8,*,0.0,I,999.9,0
72223599999,2000-01-28,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",43.8,24,34.5,24,1024.1,24,999.9,0,9.8,24,14.7,24,22.0,25.1,48.2,*,39.2,*,0.06,G,999.9,10000
72223599999,2000-01-29,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",49.0,24,47.9,24,1022.4,23,999.9,0,6.0,24,9.2,24,13.0,999.9,52.0, ,46.9, ,0.03,G,999.9,10000
72223599999,2000-01-30,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",44.2,24,40.5,24,1025.2,23,999.9,0,8.0,24,9.5,24,13.0,999.9,48.9, ,41.0, ,0.0,G,999.9,10000
72223599999,2000-01-31,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",41.2,24,27.6,24,1025.6,24,999.9,0,10.0,24,8.8,23,14.0,19.0,53.1, ,32.0, ,0.11,G,999.9,0
72223599999,2000-02-01,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",43.6,24,30.4,24,1025.2,24,999.9,0,10.0,24,5.0,24,8.9,999.9,57.0, ,33.1, ,0.0,G,999.9,0
72223599999,2000-02-02,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",47.0,23,33.6,23,1027.0,23,999.9,0,10.0,23,5.3,22,8.9,999.9,57.2,*,39.2,*,0.0,I,999.9,0
72223599999,2000-02-03,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",44.7,24,31.9,24,1023.4,24,999.9,0,9.9,24,5.2,24,11.1,999.9,55.9, ,32.0, ,0.0,I,999.9,0
72223599999,2000-02-04,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",51.3,24,34.5,24,1020.0,24,999.9,0,9.5,24,8.8,24,15.0,22.9,64.0, ,39.0, ,0.0,I,999.9,0
72223599999,2000-02-05,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",42.3,24,22.7,24,1028.9,24,999.9,0,10.0,24,10.5,23,15.9,21.0,55.0, ,32.0, ,0.0,I,999.9,0
72223599999,2000-02-06,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",39.1,24,27.0,24,1030.9,23,999.9,0,9.1,24,4.9,24,8.9,999.9,54.0, ,25.0, ,0.0,I,999.9,0
72223599999,2000-02-07,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",44.5,24,31.1,24,1028.5,24,999.9,0,6.6,24,3.8,23,7.0,999.9,61.0, ,33.1, ,0.0,I,999.9,0
72223599999,2000-02-08,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",49.7,24,39.1,24,1027.0,24,999.9,0,8.0,24,3.2,24,7.0,999.9,59.0, ,42.1, ,0.06,B,999.9,10000
72223599999,2000-02-09,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",48.3,24,31.1,23,1025.4,18,999.9,0,6.3,24,3.9,23,9.9,999.9,64.4,*,35.6,*,0.01,B,999.9,100000
72223599999,2000-02-10,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",53.3,24,46.1,24,1019.6,24,999.9,0,8.5,24,4.1,24,11.1,21.0,70.0, ,37.9, ,0.0,I,999.9,100000
72223599999,2000-02-11,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",66.1,20,57.2,20,1016.2,20,999.9,0,9.7,20,5.8,18,12.0,16.9,75.9, ,57.0, ,0.0,I,999.9,0
72223599999,2000-02-12,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",66.1,23,61.3,23,1016.9,19,999.9,0,8.1,23,4.0,20,8.9,999.9,78.1, ,55.0, ,0.0,H,999.9,10000
72223599999,2000-02-13,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",64.4,24,63.2,24,1014.9,22,999.9,0,4.7,24,7.0,24,15.9,19.0,71.6,*,57.2,*,0.01,G,999.9,110000
72223599999,2000-02-14,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",72.1,24,58.4,24,1013.2,24,999.9,0,9.1,24,9.5,23,16.9,25.1,81.0, ,66.0, ,0.03,G,999.9,10000
72223599999,2000-02-15,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",60.2,23,46.3,23,1021.1,23,999.9,0,10.0,23,6.8,21,8.9,999.9,71.1, ,51.1, ,0.0,G,999.9,0
72223599999,2000-02-16,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",64.3,24,61.3,24,1021.9,23,999.9,0,8.0,24,4.5,24,9.9,999.9,75.0, ,57.0, ,99.99, ,999.9,10000
72223599999,2000-02-17,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",65.3,24,64.6,24,1022.1,21,999.9,0,2.4,24,4.0,24,8.0,999.9,69.8,*,62.6,*,0.01,B,999.9,110000
72223599999,2000-02-18,30.617,-88.067,8.0,"MOBILE DOWNTOWN, AL US",68.3,24,65.9,24,1020.6,18,999.9,0,6.4,24,8.3,24,15.0,22.0,75.9, ,64.9, ,0.0,A,999.9,100000
