STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
74768613820,1/2/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",53.6,10,45.7,10,9999.9,0,999.9,0,11.4,10,10,10,14,20,60.1,*,39.9,*,0,I,999.9,0
74768613820,1/3/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",63.1,9,61.5,9,9999.9,0,999.9,0,6.4,9,14.3,9,18.1,22.9,66,*,60.1,*,0,I,999.9,0
74768613820,1/4/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",61.3,14,61.3,14,1009.5,4,8.3,4,2.7,14,10.3,14,15,22,64.9,*,52,*,0.87,A,999.9,110010
74768613820,1/5/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",43.4,19,36.5,19,1018.1,6,16.9,6,9.6,19,14.1,19,18.1,25.1,50,*,36,*,0.43,A,999.9,110000
74768613820,1/6/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",40.4,19,26.4,19,1024,6,22.7,6,16.2,19,13,19,16.9,22.9,46,*,36,*,0,I,999.9,0
74768613820,1/7/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",41.1,19,20.6,19,1025.5,6,24.2,6,13.8,19,13.7,19,18.1,25.1,48.9,*,35.1,*,0,I,999.9,0
74768613820,1/8/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",41.8,19,37.7,19,1021.1,6,19.8,6,6.9,19,10.8,19,15.9,25.1,46.9,*,35.1,*,0.2,A,999.9,110000
74768613820,1/9/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",41.7,17,41.7,17,1018.8,6,17.6,6,1.6,17,4.9,17,12,999.9,45,*,39.9,*,0.02,A,999.9,100000
74768613820,1/10/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",47.8,19,47.6,19,1019.1,6,17.9,6,1,19,3.1,19,5.1,999.9,57,*,43,*,0,I,999.9,100000
74768613820,1/11/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",61.5,19,61.5,19,1018.6,6,17.5,6,2.5,19,2.8,19,8,999.9,69.1,*,57,*,0,A,999.9,110000
74768613820,1/12/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",59.9,19,59.9,19,1021.4,6,20.1,6,1.3,19,1.1,19,6,999.9,62.1,*,57.9,*,0,I,999.9,100000
74768613820,1/13/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",65.6,19,64.2,19,1022.2,6,21,6,2.6,19,3.5,19,8.9,999.9,72,*,59,*,0,I,999.9,100000
74768613820,1/14/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",67.9,19,67.4,19,1021.4,6,20.2,6,1.1,19,5.4,19,8.9,999.9,71.1,*,64.9,*,0,I,999.9,100000
74768613820,1/15/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",69.2,19,63,19,1022.4,6,21.2,6,6.1,19,9.6,19,21,27,75.9,*,64.9,*,0.04,A,999.9,100000
74768613820,1/16/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",52.5,18,32.8,18,1030.1,6,28.9,6,15.8,18,8.4,18,15,999.9,60.1,*,42.1,*,0,I,999.9,0
74768613820,1/17/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",58,19,47.7,19,1018.4,6,17.2,6,15.2,19,3.7,19,12,999.9,68,*,46,*,0,I,999.9,0
74768613820,1/18/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",57.7,19,48.5,19,1010.9,6,9.7,6,11.2,19,4.7,19,12,999.9,62.1,*,52,*,0,I,999.9,0
74768613820,1/19/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",46.1,19,28.9,19,1020.5,6,19.3,6,11.6,19,15.3,19,23.9,34,59,*,37,*,0,I,999.9,0
74768613820,1/20/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",37.8,19,18.4,19,1031.7,6,30.3,6,14,19,7.1,19,9.9,999.9,45,*,28.9,*,0,I,999.9,0
74768613820,1/21/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",49.5,19,40.8,19,1027.4,6,26.2,6,11.9,19,3.5,19,8,999.9,63,*,37,*,0,I,999.9,0
74768613820,1/22/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",62.2,18,59.6,18,1019,6,17.8,6,10.8,18,7.5,18,11.1,999.9,66,*,59,*,0,I,999.9,0
74768613820,1/23/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",64.8,18,62.8,18,1015.8,6,14.6,6,7,18,7.5,18,12,999.9,70,*,61,*,0,I,999.9,0
74768613820,1/24/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",66.3,18,63.6,18,1016.4,6,15.2,6,8.8,18,6.5,18,9.9,999.9,72,*,61,*,0,I,999.9,0
74768613820,1/25/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",64.8,19,64.3,19,1015.7,6,14.5,6,3.7,19,3.9,19,9.9,999.9,71.1,*,62.1,*,0,I,999.9,100000
74768613820,1/26/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",66.5,19,52.9,19,1018,6,16.8,6,9.2,19,6.3,19,11.1,999.9,77,*,60.1,*,0,I,999.9,0
74768613820,1/27/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",56.5,19,29.7,19,1026,6,24.8,6,15.2,19,11.2,19,20,25.1,64.9,*,46,*,0,I,999.9,0
74768613820,1/28/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",53.1,19,32.7,19,1025.6,6,24.3,6,11.9,19,5.8,19,12,999.9,64.9,*,42.1,*,0,I,999.9,0
74768613820,1/29/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",60.6,19,53,19,1021.6,6,20.4,6,7.1,19,4.1,19,11.1,999.9,70,*,51.1,*,0,I,999.9,0
74768613820,1/30/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",69,17,62.8,17,1013.5,6,12.3,6,9.4,17,7.9,17,12,999.9,73,*,64.9,*,0,A,999.9,0
74768613820,1/31/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",67.5,17,61.2,17,1010.5,6,9.3,6,5.9,17,8.8,17,18.1,999.9,72,*,57,*,0,I,999.9,100000
74768613820,2/1/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",50.5,19,23.9,19,1023.4,6,22.2,6,12.5,19,14.8,19,20,28,57,*,43,*,0,I,999.9,0
74768613820,2/2/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",49.5,19,16.7,19,1030.4,6,29.2,6,14.4,19,10.3,19,15.9,21,55.9,*,44.1,*,0,I,999.9,0
74768613820,2/3/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",56.7,19,40.9,19,1024.5,6,23.3,6,7.1,19,9.4,19,14,22,66.9,*,48,*,99.99, ,999.9,110000
74768613820,2/4/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",69.4,19,65.7,19,1017,6,15.9,6,2.4,19,9.4,19,14,19,73.9,*,64.9,*,0.04,B,999.9,110000
74768613820,2/5/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",59.1,19,47.6,19,1013.9,6,12.7,6,12.1,19,8,19,13,20,64.9,*,46.9,*,0,I,999.9,100000
74768613820,2/6/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",56.6,19,43.6,19,1014.6,6,13.5,6,11.5,19,4,19,7,999.9,71.1,*,39.9,*,0,I,999.9,0
74768613820,2/7/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",62.8,17,55.2,17,1008.8,6,7.6,6,12.1,17,7.2,17,14,999.9,75,*,50,*,0.12,A,999.9,10010
74768613820,2/8/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",48.5,19,37.1,19,1012.4,6,11.2,6,10,19,16.1,19,27,39,68,*,37,*,0,I,999.9,0
74768613820,2/9/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",36,19,18.7,19,1026.1,6,24.8,6,15.5,19,8,19,13,999.9,46.9,*,24.1,*,0,I,999.9,0
74768613820,2/10/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",37,19,20.2,19,1031.3,6,30,6,15.1,19,6.5,19,9.9,999.9,45,*,26.1,*,0,I,999.9,0
74768613820,2/11/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",49.4,19,41.2,19,1025.4,6,24.2,6,12.7,19,4.7,19,9.9,16.9,63,*,36,*,0,I,999.9,0
74768613820,2/12/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",57.9,19,54.4,19,1014.3,6,13.1,6,9.7,19,9.2,19,21,32.1,62.1,*,51.1,*,0.94,A,999.9,10010
74768613820,2/13/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",44,17,29.8,17,1017.6,6,16.4,6,14.9,17,14.6,17,18.1,28.9,50,*,37,*,0.01,A,999.9,0
74768613820,2/14/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",41.2,17,26.6,17,1022,6,20.8,6,14.8,17,6.6,17,9.9,999.9,48.9,*,28.9,*,0,I,999.9,0
74768613820,2/15/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",53.5,17,44.5,17,1020.2,6,19,6,11.1,17,3.5,17,9.9,999.9,66.9,*,39,*,0,I,999.9,0
74768613820,2/16/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",63.8,19,54.6,19,1020.5,6,19.3,6,8.3,19,3.3,19,9.9,999.9,75.9,*,52,*,0,I,999.9,0
74768613820,2/17/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",65.1,19,57.8,19,1025,6,23.8,6,8.3,19,3.4,19,9.9,999.9,73,*,52,*,0,I,999.9,0
74768613820,2/18/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",65,19,57.5,19,1025.4,6,24.2,6,6.3,19,8.5,19,15.9,23.9,73,*,55,*,0,I,999.9,100000
74768613820,2/19/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",65.6,20,60.9,20,1018.9,6,17.7,6,7.5,20,10.3,20,14,22,68,*,64,*,0,A,999.9,10000
74768613820,2/20/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",65.9,17,63.2,17,1015.1,6,13.9,6,2.7,17,8,17,11.1,999.9,69.1,*,64,*,0.02,B,999.9,110010
74768613820,2/21/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",69.3,19,65.5,19,1010,6,8.8,6,5,19,8.3,19,18.1,20,73,*,64.9,*,1.81,A,999.9,110010
74768613820,2/22/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",62,19,47.2,19,1009,6,7.8,6,12.9,19,11.7,19,16.9,21,73.9,*,54,*,0,I,999.9,0
74768613820,2/23/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",55.6,19,38,19,1014.6,6,13.4,6,15.5,19,9.1,19,14,999.9,66.9,*,46,*,0,I,999.9,0
74768613820,2/24/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",57.4,19,36,19,1018.7,6,17.5,6,14.1,19,5.7,19,11.1,999.9,64.9,*,48,*,0,I,999.9,0
74768613820,2/25/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",63.8,19,49.9,19,1016.9,6,15.7,6,11.4,19,3.8,19,8,999.9,73.9,*,53.1,*,0,I,999.9,0
74768613820,2/26/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",69.1,19,61.7,19,1010.8,6,9.6,6,2.9,19,7.7,19,13,999.9,72,*,64,*,1.18,A,999.9,110010
74768613820,2/27/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",67.9,17,48,17,1015,6,13.8,6,12,17,9.4,17,18.1,23.9,75,*,60.1,*,0.79,A,999.9,10000
74768613820,2/28/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",66.2,19,55.5,19,1015.4,6,14.2,6,11.8,19,3.7,19,6,999.9,71.1,*,59,*,0,I,999.9,100000
74768613820,3/1/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",66,19,64.6,19,1013.6,6,999.9,0,1,19,2.5,19,8,999.9,70,*,60.1,*,0.02,A,999.9,100000
74768613820,3/2/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",69.6,19,67.1,19,1010.6,6,999.9,0,2.1,19,8.9,19,13,22,73,*,66.9,*,0,I,999.9,100000
74768613820,3/3/1971,30.41667,-88.91667,10.1,"BILOXI KEESLER AFB, MS US",50,19,43.3,19,1013.2,6,999.9,0,7.9,19,16.9,19,23.9,35,70,*,39,*,0,B,999.9,110000
